probe	subject1	subject2	subject3	subject4	subject5	subject6	subject7	subject8	subject9	subject10	subject11	subject12	subject13	subject14	subject15	subject16	subject17	subject18	subject19	subject20	subject21	subject22	subject23	subject24	subject25	subject26	subject27	subject28	subject29	subject30	subject31	subject32	subject33	subject34	subject35	subject36	subject37	subject38	subject39	subject40	subject41	subject42	subject43	subject44	subject45	subject46	subject47	subject48	subject49	subject50	subject51	subject52	subject53	subject54	subject55	subject56	subject57	subject58	subject59	subject60	subject61	subject62	subject63	subject64	subject65	subject66	subject67	subject68	subject69	subject70	subject71	subject72	subject73	subject74	subject75	subject76	subject77	subject78	subject79	subject80	subject81	subject82	subject83	subject84	subject85	subject86	subject87	subject88	subject89	subject90	subject91	subject92	subject93	subject94	subject95	subject96	subject97	subject98	subject99	subject100
ACACA	0.661999843195174	-1.23608510089589	-0.844833350920188	2.02721271555648	-1.09767430792571	-0.776081095434225	1.25097227804798	0.727368003123462	1.48299404798133	-0.599175888555524	1.85935482991203	1.55070116299131	-0.480185703542399	-0.529423677163884	1.46250702541817	0.249430818268826	1.99546472959875	1.70540663531593	-0.761413136588136	3.02778744845128	-0.850534160441378	-0.417189386734906	-0.77292232792837	1.39712248025386	1.16493469878221	1.89594493045364	1.41702321303133	-0.541416552701038	-1.45501987150677	1.88630374991575	-0.299262219519374	1.49230100106819	2.2931202383011	-1.05562718575632	2.19651018586983	-0.820932197643348	0.348498825460468	-0.764922528531836	-0.228454509416653	1.861784341681	1.82856459011646	1.66559658215943	0.955064602164409	-0.231859657093376	1.36004673189227	-0.920590488663778	1.54671113460071	1.60206613502648	1.85935238478396	1.93660345888957	2.30547911591731	1.27389070423491	1.95977504897512	-1.07968274875047	-1.24078071168664	0.297004708474394	-0.250099456612181	-0.704494560765804	1.60550015494288	-1.14714355536511	-1.33213657554439	1.23146805256911	2.0683741050429	1.4393257843551	-1.33120005690625	0.0369266165387662	-0.720144610793823	3.18008928642289	1.78179916278598	-0.622764643342868	-0.214613173297517	-0.607962725863772	1.53662056075615	2.2955349585303	-0.427318093072844	1.52893184871565	1.92864906449449	0.843136658253024	1.00986357929339	-1.83151478618876	2.00714596165481	1.59337011138945	1.14684421584544	-0.442945765371215	-0.443992658969547	-1.25812074184777	1.71420867570109	1.22965477331599	-1.15001239530588	2.26075209208051	1.30872263160513	1.36431476096711	-0.442074525722452	1.63848447577878	2.06483980615797	-0.90931662799312	-0.301872961911552	1.37663076066797	-1.33628284962849	1.94204011232876
ACVRL1	3.42506663919731	4.2901616524045	3.72909321462898	4.20814178676127	3.70523420394843	4.52610662401881	3.48102118910908	3.69338066401283	3.70647054565166	1.09986935081239	4.03196712518225	3.62659422351049	3.33035462157438	3.63196479982951	4.42027078350805	3.25175510367089	3.90239152704874	4.33501553563605	4.33810410329655	3.68840338876131	4.55603513790482	4.43393294413175	4.37425760661851	3.41978721126389	4.33009204207495	4.18161179147153	3.80044322861303	3.42864229553628	3.61145285101309	3.79426083959581	3.4222374563271	3.91955566674296	3.47833439219243	3.55681532122737	2.94352784691684	3.89529490136057	3.41842936592587	0.869901869208904	3.36112515725792	4.29628589629279	4.48325899431526	4.18288077580429	4.48536641480543	3.62410726818357	3.8423282591423	3.75438927933468	3.26158451335476	3.76782424330039	3.49792528397612	4.19605403362219	3.41642775479691	3.6324709563068	4.1152045624363	3.30955296756853	3.59818377053001	4.0139543689088	4.00705701255946	3.83078854152625	4.04518121115215	3.66238717106779	3.95254043111698	2.95005059044619	4.05319543117155	4.23711402400313	1.27462298753392	3.91940035633444	4.4105317424223	3.95369091061773	3.49384413591243	3.5305782391392	1.53888198033437	0.901660205494223	4.2856432874435	4.21865836921845	3.42077224348832	4.13037765009383	3.42259480212572	3.5962350926608	3.97866588087438	4.54262938744906	3.34494611194686	3.42904599603357	4.01935884007716	3.13333822255255	4.00735708187224	0.663633681149254	3.77074258534833	4.32910653721416	1.58614265819876	3.8821660159664	3.30298034783914	4.27659884454943	3.07614816952641	4.29363771819563	3.02939638840838	3.98040988289108	0.279819737898795	4.18020740252962	4.32917186527026	3.47834629737209
AKT1	-0.427729808870394	0.0471485310694437	-0.763285011021046	-1.03958496196647	-1.44395768636781	-0.622914894994484	-0.777541484496912	-1.20478341443054	-0.859269238353031	-0.109338335762244	-1.06668454874966	-1.51767444250029	-0.984341621809205	-1.13532451950269	-0.220975071676887	-0.885593037071066	0.340240215482691	-1.55827040290621	1.97585176372435	-0.352617342846054	1.52809925376113	2.06081191968137	-1.47419901435809	-0.128639923355287	-0.278944445410408	0.0327202416169338	-0.147744709309621	-1.40954990620921	-0.0614238419508286	-1.00350823062102	-1.17379483528138	1.34373651121068	-1.40817150070218	0.595322194952114	-1.04830378699601	2.87173609300998	-1.57019015129022	-0.857604914576397	-0.866558637918412	0.353699343601724	-0.806626704618697	-1.40705071724152	-0.319904166682737	1.75001974566047	-0.246228748710122	-0.55823802753005	-1.44396932099785	-0.906109204990071	-0.362960090862713	-0.698206081435243	-0.249493004290023	-0.934724650239758	-0.0685852737325936	2.24898626531061	0.496554609590723	-1.03878974955718	2.49395977921692	-1.16651274265948	-1.12708300549307	-1.20597436719373	1.46645184880032	-1.15214581564764	-2.06532381099745	-1.00304590770173	0.327822868030739	0.255450355623718	3.69953789239087	-1.93319003529516	-0.318049865150093	0.139308079829037	0.148128434460238	0.0989141383328347	-1.03366274856167	-0.0289798992001159	0.0754732225037356	-0.554916739351667	-1.15431499247225	-0.6306862750448	-0.533288430972136	0.276322009323487	0.403827761922585	-1.15428021603763	-1.132547618641	2.47460880415958	-0.771976319186249	-0.64218588822669	0.506535985687083	-1.26320255337227	-0.203030683914623	-0.314672183289141	-0.662014053014781	-0.535814670182425	-0.322337638632335	-1.12804223408938	-1.23304387300998	2.84186784869693	-1.26203593501839	-0.679489914478846	1.33680874539394	-1.40014517159493
AKT1S1	2.29701974784464	1.77420835878678	1.06756059503589	-0.752439915905578	1.3085729395992	2.35244319954891	-0.999283074538851	2.13772702530045	1.90620928755258	2.12761652718775	-0.46197516431349	-0.459095832754512	1.80443294828159	2.15760558138936	2.15314018928834	1.7513302403974	-0.417793398768873	1.57112905667547	1.68040606984029	-0.800142382950475	2.13806670561427	0.948689714670667	1.47600954218262	2.28763156572136	-0.00465803002159881	1.666197245385	-0.941796536486897	1.5464711500077	1.35600349364686	1.75905206037962	2.53279899236098	1.8684974262512	-1.31310204762392	2.20669515125457	1.26323412390222	1.60094095400648	1.82789449176563	1.34363288198931	2.30465368608383	2.42531113899525	-0.740717273896241	2.02531146589353	0.138307077441116	1.25676701561066	-1.09581416406011	2.76952153021308	1.59177843283798	2.08847912760203	0.191158198769372	1.23160170724812	0.740239170737452	0.0873625811373989	-0.492731645072904	1.60430416418585	1.39445331980886	1.68084565041731	2.20617842606344	1.45629799090185	1.22765937486315	1.69516579852837	1.0512003259525	-1.35752960508047	1.42213360042629	2.6514282247562	2.6044332532397	2.62066695039378	2.74468189592198	-0.573690676592288	0.954009104812455	1.27416884615834	2.91784782090333	1.20245132461829	1.34368417363531	1.2919671243385	2.05102210471027	1.95103149679754	1.66461539262366	1.90941160838102	1.37315023503985	2.67479233622461	2.32833719582845	-1.79651879785778	1.85652172548887	1.58324676253659	2.08254403740321	1.72334082328009	2.09497688195427	1.81477660546217	2.32588799786471	1.17105903584458	0.690781936744197	1.20605684466526	1.96057275259261	1.67670705516991	1.1508488787017	2.41892207179582	1.29838272945725	-0.833577142217738	1.52565503276491	0.467102717006202
ANXA1	0.15995996348015	0.0568133166743401	1.11490486242654	0.480241359169988	0.71700575326082	-0.591604464815775	-1.46139851619635	-2.51723469936314	-0.454308228001714	1.82252826961541	-0.604813568112825	-1.00007840117582	2.13699693748582	-0.505984814333287	1.41114804855891	0.963842396644494	-1.64233727558251	0.944564585929786	-0.062267564106211	1.8620490685076	-0.287459684366587	-1.20552082770807	-0.1946186854073	-0.147482456164549	-1.71319096044663	-0.393517679882513	-0.640351130089829	0.845682286149793	0.303785536294114	-1.56766324763108	-0.428696318846439	-0.0152677813241054	0.0703229581137613	1.37604203720335	0.295832474860207	-0.175043163090107	0.685886981321767	0.777151587785839	0.205416117318558	-1.40552022880817	-0.768029538529118	1.88829597053807	1.31457825756834	-0.663117077431708	0.801433934237211	-0.025736152606458	-0.988125216205812	-0.906955665897073	-0.279483363826463	-0.1417427227164	0.490282440574584	-0.166031425282402	1.03133765290865	-0.12646322312083	0.841733745157742	-1.38128258354387	0.213474856779395	-0.822530679328763	1.16186096214763	-0.760596068217332	1.29084702644419	0.617214186749787	-0.432861124356845	0.445619918522506	-1.01235604445891	0.581535247556658	-0.407910850584897	0.815981707790414	1.10443225610054	-0.127356184260979	-1.11963229599686	-1.62842764907034	1.43202765266425	1.47024564368446	0.144434188286265	0.0600760801126158	0.23840491915602	0.515698672270181	1.07819314571083	-0.169250077465505	0.357820353534358	-0.599954161954263	0.622873564214411	-0.3469208568082	-0.00939122292833641	-0.573461130970132	0.15588733218348	0.73751392195586	1.23199747755684	0.736888806810045	0.40166320955688	0.255568926675112	-1.56472108602078	1.44064240312982	0.982886570409932	1.77495870047841	2.28459417393215	-0.585611337126845	-0.22210078446323	0.354804864529516
AR	5.16452193631293	2.84916859392795	1.20694662115902	3.51637314468902	4.96426471476715	5.72308921714548	4.82449156335525	2.0423723375459	5.08264070069793	4.34332426496804	3.48223753186983	5.06029646197407	4.55346522526545	5.43808561274	1.23926898457435	4.87719882317989	4.72240470858143	2.43624338730133	3.60246769470328	3.63268523385683	0.900535798176791	-0.414232575831818	1.01506451667604	3.60955370686285	6.02690177564225	1.614150723906	5.92350924611536	4.83115850092325	4.37442824894894	3.43009018060181	4.05765479825198	5.17615691400122	2.18669639962791	3.95026530252191	5.77715388042919	3.1982445633332	4.05712275841139	7.89034649423073	5.12330186711081	6.3352702163018	3.7662601501457	3.769538455271	5.48528954840938	1.68294399319528	5.67348329542842	4.27818909245438	3.46589188488187	2.51865597046099	3.31194958023275	4.0792841902134	2.82769291503736	5.06329463502352	2.91945829660684	5.39251067978113	-1.33056491199822	5.86636149405928	-0.272112533819014	3.94422325362779	4.94311136046811	1.75355577904247	1.10907725563449	3.29072036958551	3.98466803420354	3.71879730530738	3.40933998786172	4.88026220417073	1.38613439938426	3.33767413350845	6.35481298203434	3.50273627208395	3.56387774414064	4.56547030620812	4.71127786523855	2.21416317737668	5.11984630032527	5.6276765874845	1.65633868400889	3.62789163094045	2.86853015716072	1.99247345148213	3.97775648718709	5.19527993923455	3.84396777117176	2.10558079568002	4.60512843106093	5.06308279725293	1.98194221922837	3.46476466775421	2.43715339350404	3.59854556621197	2.8683684308788	3.14426876338564	3.93353497900871	4.68413935228762	3.16233413137092	0.881448036324928	3.52682297925523	6.03525760840892	1.04503691066592	5.70083340311335
ARAF	-0.382350608237109	-0.364535183241277	-0.762482355548414	-0.458383754159074	-1.19841987023496	-0.657127783582348	-0.992126693271082	-1.00877044983174	0.0472985751371856	1.55185762799161	-0.669915125099285	-1.09080524239559	-1.11852515865388	0.063858018111948	-0.215833566115147	-0.821759810397736	0.507091605695385	-0.523513001307157	-1.4944829581112	-1.62175778443268	-0.843293986535753	-0.485179400360295	-0.376135490175241	-1.08204125590158	0.736386932824983	0.0457424698004466	0.531800821611894	-1.38638746875816	0.35897575182295	-0.447614422255513	0.0153530266117774	-0.0947640140858476	-1.3417616175049	0.476797035410952	-0.848345798957298	-0.946637287249449	-0.915560016889763	2.02486945665725	-1.14254906482331	-0.162011353859982	0.743966177403498	-1.14921789114934	-0.178066135939143	-1.24486246709409	-0.804374435791075	0.651095421323492	-0.501897290780023	-0.570807263262259	-0.172244336570913	-0.660196552783586	-0.930422552186853	0.676198909975724	0.16238976804384	0.522750289212559	-2.77256986613877	-0.0152904288627064	-0.393077802578912	-1.59093033038669	-0.490504165761603	-1.47850867899748	-0.379466773990967	-0.796056713663601	-0.699045216030298	-0.349848956382736	2.34937875693961	-0.0583195708971952	1.84417290794215	-1.17850053421296	0.403447765755097	0.0335471835283254	1.1451052498847	2.39566365122579	-0.344160431908413	-0.89558553856972	-1.07135709794882	-0.990631577973268	-1.0138933864887	0.0958562247716841	0.0785553180844473	0.682504805996277	-0.772802638491719	-0.67435621145377	0.00164424544277253	0.0436929974237678	-0.34638626586356	0.773232504780527	-0.873822266086767	0.290732677048966	2.77242782034749	-0.930187357829914	-1.41438864647723	-0.441710685977971	-1.02958531930512	-1.6236127179076	-1.39454404268078	0.821633041530037	0.730919211199524	0.848483921033579	0.12195305759026	-1.16679462976063
ASNS	-1.27908823477525	-0.651025968868129	-0.915080802676308	1.52163021194269	-0.852714860380751	-1.85241551393756	0.66507434682239	-1.57305776745429	-2.21530676776547	-1.31379343915818	1.41440238933842	0.0866497012212131	-2.2511539756516	-0.691781752758266	0.0532510860018078	-1.62256116705971	1.58078260441644	-1.50068839701976	-0.638862933085249	0.997031767189376	-0.244593336843734	-1.20206353990653	-1.09672700750924	-0.636506128969172	1.52694713832225	-1.22166834787673	0.515058992980992	-1.45542612443875	-1.3492665016633	-0.783554583257247	-0.996882110912482	-1.47598111540148	-0.290046459660267	-2.48247360100133	-0.115453707826939	-1.15822227507293	-0.965322891780846	-1.44153044545279	-1.64327467876554	-0.830916335316534	3.10496346179356	-1.57495699373134	1.7002482938906	-1.69180139259848	2.13648680275298	-0.558504397283207	-1.32579567561387	-1.0941409956469	1.91653425921138	-1.87115608927572	-1.64616621729464	0.977809891019293	1.67267884763271	-1.46632764968697	-2.5788158439164	-0.00786944804356793	-2.55827316383774	-0.91042908813764	-1.63502407049456	-2.14876318827873	-3.68556311242949	1.3014859738737	0.0992924648678903	-2.21864937694398	-1.57783693064454	-0.541046294038017	-2.16832039940807	1.52785972439615	-1.49713335089193	-1.02640796466303	-1.43875152594669	-1.28220829711469	-2.43531154178038	-0.602842160539971	-1.64289208155178	-2.4486583247322	-1.24108080801171	-2.51408806646881	-1.87225781939969	-1.36893829274073	-2.02906838496849	0.75018489146715	-1.75743538550612	-1.15237443012276	-1.75828693847286	-1.89958179011952	-1.18110159797171	-0.931109123004372	0.442067675152558	-1.10978787436122	-2.28086333743953	-1.8546337593139	-1.81044307652167	-2.19003711896293	-2.07712359122144	-1.7505259493248	-2.05902439426854	1.01554153020568	-1.601268853115	-0.915630489891994
ATM	-0.385210300544362	-0.894428019542446	-1.24279567894447	2.11099928738489	0.726477342463503	-0.442980838860514	2.54305885550654	2.0869730726286	0.870005253216352	2.55874862909469	0.813955129403482	2.29727542860413	-0.616261176378519	-1.07745870162638	2.25320419755069	-0.786038542337457	1.85061330445169	1.61943451337582	-0.620241139190349	2.05333085928509	-0.791990902558233	-1.18564948917263	-1.08141561010115	1.95216876135338	0.493763998676245	1.14494218965814	1.67655347768389	-0.472592770811245	-0.398349226244718	2.04702283171568	-0.361353209020172	2.56163434961742	2.70285661789264	-0.761161684040165	1.64061611924818	-0.677808962421192	-0.381483989331402	1.44951763825248	0.71579689988546	2.17352215784478	1.64443272739	2.84449994825975	1.11806366416446	0.428987011425347	2.35027374336814	-0.937016338428186	2.99008466003928	1.96922469369794	1.81478910809081	1.15599031321843	2.45102334782196	1.32458302499433	2.54921105083654	-0.818635778638864	-1.30967175894208	-0.614932235770833	0.949478437616028	-0.16178321955823	2.49400313874983	-1.0676714160452	-0.61633580219008	2.59920794937558	1.75458874566192	1.77168137701827	1.40485169038557	-1.34796502532692	-1.35786496745838	3.43263042295068	1.31007461635548	0.354885746925609	3.03608181413999	1.00487124588982	2.26293085439377	0.869116134898606	-0.00878856715645415	2.18397533289465	2.17776498276455	1.39686688357985	1.97201571959254	-0.979223462492003	1.21709507845954	1.74423571164005	1.42192325419137	-0.0648068749562711	-0.699688410499157	1.16916454410739	3.07388744964788	2.27859629178022	2.29885434217211	1.82823734507953	1.07645006258516	2.64390694116755	0.323518903806827	1.68884737104799	1.44014759959195	-0.905549327081492	3.67707578267158	1.66341864244446	-1.69080917057699	3.07928852421821
BAD	3.2831793907767	3.32797477621574	3.39111284396609	0.853930000187496	2.52854722392259	3.17977773267211	0.949712477832489	-0.0643283537537614	0.806310527303185	2.82507991262099	-0.267562437006818	-0.0979927624644565	3.32311889520871	3.10827698056005	0.797225375197428	3.72713638432182	0.790901449986656	0.16471063656823	2.92115053813371	0.869830960089917	2.63522040382161	3.90406372091087	2.90585154620213	0.746366281615683	0.234872887377823	0.529435866547118	1.08633451228253	3.47017100853038	2.94983826626152	-0.0653395982338369	3.22345226792101	0.556816207257993	0.458031717621002	2.91658741599024	1.05736909494042	3.56046922751482	2.47188579049424	2.48000514490226	3.4975046312645	0.44054814433017	0.764716782782523	0.746017349138866	0.92874499109617	2.99077668509385	0.338314114699503	3.54356073851182	0.656739768435755	0.138652423403035	0.970004463157866	1.49183621161077	0.642145097338795	0.68118121668792	1.30766864972206	3.39789403822846	3.44599722276862	3.59355319988568	3.6213121883225	3.67606655958886	0.225240001169269	3.60316036840975	3.58642320590641	1.01116619371686	1.01852886246544	0.493818845841069	2.91953768140562	3.05647639336099	3.49947424383831	0.367061833487492	0.136244740700628	3.26703889434447	3.24421217868619	2.92317519020119	0.137215690053259	0.723012880235106	3.39285965822219	-0.303103164214091	0.301991176559726	1.30261250567918	1.08117481209972	3.11737791452732	0.316085291681644	-0.0774418382723003	0.857756635177519	3.16698733071859	4.17454726808534	3.39336513348585	0.559520166076636	0.823048790969044	3.26821834915783	0.428812414099744	0.71416320765162	1.25543796078895	3.33719936754496	0.906319002765556	1.06742037761684	2.67440962330611	2.4576062784241	0.410833719197117	3.47426894044419	-0.0925241776802728
